http://who.int/icd#19772_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Infectious disease groupings for clinical purposes	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#4785_07368d94_d861_421b_b2a0_264c49b96108	http://who.int/icd#10770_ce88e999_ba9e_41b4_8d8a_b63046b652da	Commissural dysgenesis	Newly-created categories retired after review
http://who.int/icd#40602_5a5b31e4_bee5_4007_bf7e_9a0a81b5b93c	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Lindane insecticide	to be retired
http://who.int/icd#8325_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Adenocarcinomas of overlapping lesion of palate	to be retired
http://who.int/icd#6645_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Valproic acid	To be retired - Diseases of the nervous system
http://who.int/icd#7811_984d1092_4b56_4a7c_89ea_b16a49816573	http://who.int/icd#440_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Assault by immersion, submersion or falling into water"	To be retired - External causes of morbidity and mortality
http://who.int/icd#92186_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Chronic multifocal osteomyelitis, ankle joint"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#ICECI_C.3.11.05.98	http://who.int/icd#11303_8716753b_e453_4876_8495_e2fe7d720f73	Other specified unpowered equipment	TO BE RETIRED
http://who.int/icd#ICECI_C.3.11.05.99	http://who.int/icd#11303_8716753b_e453_4876_8495_e2fe7d720f73	Unspecified unpowered equipment	TO BE RETIRED
http://who.int/icd#6630_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Lithium	To be retired - Diseases of the nervous system
http://who.int/icd#19757_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Infectious disease groupings for clinical and epidemiological purposes	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#8340_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Squamous cell carcinomas of cheek mucosa	to be retired
http://who.int/icd#8355_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Squamous cell carcinomas of vestibule of mouth	to be retired
http://who.int/icd#4380_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#396_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Bursitis, tendinitis or synovitis, NOS"	"To be retired - Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
http://who.int/icd#3360_2131216e_9dc2_4ce6_990e_a6b0a4dbe166	http://who.int/icd#220_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Acute thromboembolic arterial occlusion	To be retired - Diseases of the circulatory system
http://who.int/icd#67174_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Drug-induced adult osteomalacia, joints between these bones"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#6615_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Tremor due to amphetamines	To be retired - Diseases of the nervous system
http://who.int/icd#ICECI_C.3.7.03.98	http://who.int/icd#11303_8716753b_e453_4876_8495_e2fe7d720f73	Other specified lighting appliance	TO BE RETIRED
http://who.int/icd#ICECI_C.3.7.03.99	http://who.int/icd#11303_8716753b_e453_4876_8495_e2fe7d720f73	Unspecified lighting appliance	TO BE RETIRED
http://who.int/icd#6600_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Tremor due to theophylline	To be retired - Diseases of the nervous system
http://who.int/icd#4395_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Rheumatoid or seropositive arthritis	to be retired
http://who.int/icd#3375_2131216e_9dc2_4ce6_990e_a6b0a4dbe166	http://who.int/icd#220_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Acute thrombotic arterial occlusion	To be retired - Diseases of the circulatory system
http://who.int/icd#2085_2494a080_32f2_4041_86cd_e358ae853fc5	http://who.int/icd#781_2985fd4a_87e8_4e76_ac83_2a5b74c14300	Other specified primary malignant neoplasms of colon	To be retired - Diseases of the digestive system
http://who.int/icd#19727_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#781_2985fd4a_87e8_4e76_ac83_2a5b74c14300	Pelvic floor dyssynergia	To be retired - Diseases of the digestive system
http://who.int/icd#8310_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Adenocarcinomas of uvula	to be retired
http://who.int/icd#26477_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Post radiation kyphosis	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#102_c0f398ec_7ed7_4f50_a602_f35cc3939195	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Drug-resistant tuberculosis	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#638_73c4b39c_f762_4f19_8fad_6805122b0d65	http://who.int/icd#11_8e8fddc4_a502_4bf4_b128_ebfca1d73928	Extraocular myositis	To be retired - Diseases of the eye and adnexa
http://who.int/icd#3333_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#2128_792792be_d5d6_4160_abc7_209c6a4ec31e	Fifth sacral root	To be retired - sacral root children
http://who.int/icd#34043_5068053d_dbae_4066_9fec_a83d5dd174ab	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Overlapping lesion of nasopharynx	to be retired
http://who.int/icd#4470_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Osteochondrosis	to be retired
http://who.int/icd#3344_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#2128_792792be_d5d6_4160_abc7_209c6a4ec31e	Multiple sacral nerve root	To be retired - sacral root children
http://who.int/icd#6441_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child sexual abuse, current caregiver, new disclosure of occurrence"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#3360_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#11_8e8fddc4_a502_4bf4_b128_ebfca1d73928	BIG-H3-related corneal dystrophy	To be retired - Diseases of the eye and adnexa
http://who.int/icd#5663_5068053d_dbae_4066_9fec_a83d5dd174ab	http://who.int/icd#176_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Dementia syndrome 	To be retired - Mental and behavioural disorders
http://who.int/icd#15784_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#11_8e8fddc4_a502_4bf4_b128_ebfca1d73928	Behr syndrome	To be retired - Diseases of the eye and adnexa
http://who.int/icd#4440_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Osteoarthrosis other	to be retired
http://who.int/icd#3355_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Cervical plexus	To be retired - Diseases of the nervous system
http://who.int/icd#363_7b6b7d41_bc9a_4e36_8cf3_76a485862620	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Anal intraepithelial neoplasia	To be retired - Diseases of the skin
http://who.int/icd#27740_a54dce9f_0ddd_474d_baa4_c149f052e65d	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	error 	to be retired
http://who.int/icd#10660_0c8851b7_5d37_4908_bae2_b9688e6877ea	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	"Intentional self-harm by railway transport injury event with railway vehicle not damaged, disabled or destroyed causing other injury"	to be retired
http://who.int/icd#Chemicals_2917_a3172770_2d87_4087_aff6_7a140a289bf1	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Cholinergic organophosphorus insecticide	to be retired
http://who.int/icd#3366_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Brachial plexus 	To be retired - Diseases of the nervous system
http://who.int/icd#6422_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child sexual abuse, former caregiver"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#19802_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Post-infection consequences	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#6403_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child sexual abuse, current caregiver"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#3377_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Lumbar plexus	To be retired - Diseases of the nervous system
http://who.int/icd#Chemicals_3317_a3172770_2d87_4087_aff6_7a140a289bf1	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Formalin fungicide	to be retired
http://who.int/icd#1485_c5246be6_eca3_4c35_ad21_317b5e2861f8	http://who.int/icd#308_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Urinary tract infection	To be retired - Diseases of the genitourinary system
http://who.int/icd#3388_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Sacral plexus	To be retired - Diseases of the nervous system
http://who.int/icd#4425_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Osteoarthrosis of knee	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#13134_a54dce9f_0ddd_474d_baa4_c149f052e65d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Drug-induced osteonecrosis, glenohumeral joints"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#3399_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Splanchnic plexus	To be retired - Diseases of the nervous system
http://who.int/icd#34025_5068053d_dbae_4066_9fec_a83d5dd174ab	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Overlapping lesions of oropharynx	to be retired
http://who.int/icd#1469_c5246be6_eca3_4c35_ad21_317b5e2861f8	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Gastric infectious diseases	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#4410_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Osteoarthrosis of hip	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#27772_a54dce9f_0ddd_474d_baa4_c149f052e65d	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Unintentional land transport traffic event injuring a motor cyclist - duplciate	to be retired
http://who.int/icd#1453_c5246be6_eca3_4c35_ad21_317b5e2861f8	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Oesophageal infectious diseases	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#33865_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Infective myositis, hip joint"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#43211_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Spontaneous rupture of muscle, ulna"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#3300_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#11_8e8fddc4_a502_4bf4_b128_ebfca1d73928	Deep lattice corneal dystrophy	To be retired - Diseases of the eye and adnexa
http://who.int/icd#1989_9974ef32_662d_44e8_a7d0_198f3038aef7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Lewy Body Dementia	To be retired - Diseases of the nervous system
http://who.int/icd#13198_a54dce9f_0ddd_474d_baa4_c149f052e65d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Drug-induced osteonecrosis, sternoclavicular joints"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#6498_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child sexual abuse, former caregiver, past disclosure of occurrence"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#6015_963fee90_cd92_419d_b102_43622a1e31d3	http://who.int/icd#352_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Erb's paralysis	To be retired - Certain conditions originating in the perinatal period
http://who.int/icd#2311_79319ab1_cd16_4a00_98c3_4b3e6a0c2675	http://who.int/icd#209_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Uncompensated unilateral vestibular loss	To be retired - Diseases of the ear and mastoid process
http://who.int/icd#3300_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#2128_792792be_d5d6_4160_abc7_209c6a4ec31e	Second sacral root	To be retired - sacral root children
http://who.int/icd#330_7b6b7d41_bc9a_4e36_8cf3_76a485862620	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Anogenital intraepithelial neoplasia	To be retired - Diseases of the skin
http://who.int/icd#33897_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Infective myositis, sacroiliac joint"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#6479_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child sexual abuse, former caregiver, new disclosure of occurrence"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#3311_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#2128_792792be_d5d6_4160_abc7_209c6a4ec31e	Third sacral root	To be retired - sacral root children
http://who.int/icd#10627_0c8851b7_5d37_4908_bae2_b9688e6877ea	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	"Intentional self-harm by railway transport injury event with railway vehicle not damaged, disabled or destroyed causing submersion or drowning"	to be retired
http://who.int/icd#649_73c4b39c_f762_4f19_8fad_6805122b0d65	http://who.int/icd#11_8e8fddc4_a502_4bf4_b128_ebfca1d73928	Blow out fracture	To be retired - Diseases of the eye and adnexa
http://who.int/icd#3322_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#2128_792792be_d5d6_4160_abc7_209c6a4ec31e	Fourth sacral root	To be retired - sacral root children
http://who.int/icd#57825_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Pseudosarcomatous fibromatosis, sacroiliac joint"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#6460_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child sexual abuse, current caregiver, past disclosure of occurrence"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#3324_599a597b_6a33_44a6_bf97_915e75834e46	http://who.int/icd#11_8e8fddc4_a502_4bf4_b128_ebfca1d73928	Central discoid corneal dystrophy	To be retired - Diseases of the eye and adnexa
http://who.int/icd#2499_d5c5b789_da9f_4a74_86b8_ae9f244b45b5	http://who.int/icd#11_8e8fddc4_a502_4bf4_b128_ebfca1d73928	Certain specified colour vision defects	To be retired - Diseases of the eye and adnexa
http://who.int/icd#Class_2161	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Certain specified benign neoplasms of the skin	To be retired - Diseases of the skin
http://who.int/icd#8280_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Adenocarcinomas of hard palate	to be retired
http://who.int/icd#57697_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Necrotising fasciitis, tarsus"	To be retired - Diseases of the skin
http://who.int/icd#Histopathology_1208_9686e0eb_9f31_45aa_9d56_e283a89476c5	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	"Intraductal carcinoma, clinging"	to be retired
http://who.int/icd#Class_2151	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Phototoxic drug reaction	To be retired - Diseases of the skin
http://who.int/icd#Class_2153	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Photo-allergic drug reaction	To be retired - Diseases of the skin
http://who.int/icd#8295_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Adenocarcinomas of soft palate	to be retired
http://who.int/icd#Class_2182	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Cutaneous mucinosis	To be retired - Diseases of the skin
http://who.int/icd#22350_985d751b_f631_4079_aaec_039f7cca461a	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	"Malignant mixed epithelial mesenchymal tumour, other specified sites"	to be retired
http://who.int/icd#Chemicals_477_a3172770_2d87_4087_aff6_7a140a289bf1	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	2-Methoxyethanol	to be retired
http://who.int/icd#22320_985d751b_f631_4079_aaec_039f7cca461a	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Chondrosarcoma of other specified sites	to be retired
http://who.int/icd#272_c0f398ec_7ed7_4f50_a602_f35cc3939195	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Rhinopharyngitis	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#Class_2110	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Presence of unspecified condition of the skin	To be retired - Diseases of the skin
http://who.int/icd#8250_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Squamous cell carcinomas of uvula	to be retired
http://who.int/icd#57665_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Necrotising fasciitis, metatarsus"	To be retired - Diseases of the skin
http://who.int/icd#Class_2140	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Skin lesion of unspecified nature	To be retired - Diseases of the skin
http://who.int/icd#Class_2144	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Pigmented skin lesion of unspecified nature	To be retired - Diseases of the skin
http://who.int/icd#8715_81655b5c_debe_4590_b8ad_ea6448685723	http://who.int/icd#1275_2131216e_9dc2_4ce6_990e_a6b0a4dbe166	Absent tricuspid valve leaflet(s) (unguarded tricuspid orifice)	Retired duplicates as agreed CV/RD TAG
http://who.int/icd#8265_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Squamous cell carcinomas of overlapping lesion of palate	to be retired
http://who.int/icd#6780_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Essential tremor or related tremors	To be retired - Diseases of the nervous system
http://who.int/icd#407_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Needing a decision to be made	to be retired
http://who.int/icd#Histopathology_2571_9686e0eb_9f31_45aa_9d56_e283a89476c5	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Angiokeratoma	to be retired
http://who.int/icd#Class_2136	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Acneform or pustular eruptions due to drug	To be retired - Diseases of the skin
http://who.int/icd#Class_2137	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Subcutaneous swelling, mass or lump of uncertain or unspecified nature"	To be retired - Diseases of the skin
http://who.int/icd#3179_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#2160_792792be_d5d6_4160_abc7_209c6a4ec31e	Twelfth thoracic root	To be retired - thoracic root children
http://who.int/icd#Chemicals_4305_a3172770_2d87_4087_aff6_7a140a289bf1	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Water hemlock	to be retired
http://who.int/icd#3450_2131216e_9dc2_4ce6_990e_a6b0a4dbe166	http://who.int/icd#220_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Other and unspecified acute arterial occlusion	To be retired - Diseases of the circulatory system
http://who.int/icd#19667_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#33_73c4b39c_f762_4f19_8fad_6805122b0d65	Fulminant viral hepatitis	To be retired - Certain infectious and parasitic diseases
http://who.int/icd#92026_c4e3ea55_b4b3_4c3d_9534_343ab945895d	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Chronic multifocal osteomyelitis, knee joint"	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#6750_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Tremor due to withdrawal from other drugs	To be retired - Diseases of the nervous system
http://who.int/icd#8220_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Squamous cell carcinomas of hard palate	to be retired
http://who.int/icd#3190_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Lumbar root	To be retired - Diseases of the nervous system
http://who.int/icd#3435_2131216e_9dc2_4ce6_990e_a6b0a4dbe166	http://who.int/icd#220_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Acute thrombotic arterial occlusion...	To be retired - Diseases of the circulatory system
http://who.int/icd#20627_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	"Other primary non-malignant, intradural, intramedullary tumors"	To be retired - Diseases of the nervous system
http://who.int/icd#Chemicals_4374_a3172770_2d87_4087_aff6_7a140a289bf1	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Venomous snake	to be retired
http://who.int/icd#8235_ce88e999_ba9e_41b4_8d8a_b63046b652da	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Squamous cell carcinomas of soft palate	to be retired
http://who.int/icd#5765_5068053d_dbae_4066_9fec_a83d5dd174ab	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Oligodendroglioma lacking IDH mutation and 1p/19q codeletion	to be retired
http://who.int/icd#6735_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Tremor due to alcohol withdrawal	To be retired - Diseases of the nervous system
http://who.int/icd#6720_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Tremor due to withdrawal from benzodiazepines	To be retired - Diseases of the nervous system
http://who.int/icd#20612_fba2e671_3f12_4bbe_b446_34f816e9708a	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Ganglioma	To be retired - Diseases of the nervous system
http://who.int/icd#26334_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Low back pain -dup	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#11_e9c55f4e_825c_45d7_ba2c_0fdc673d688a	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Retired_unclear classes & codes 	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#4485_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Osteoporosis	to be retired
http://who.int/icd#3212_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	First lumbar root	To be retired - Diseases of the nervous system
http://who.int/icd#6574_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child neglect, current caregiver, past disclosure of occurrence"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#7974_1a025aad_bab4_45d3_85b5_2f8609f7d6c2	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Veins of stomach	to be retired
http://who.int/icd#3223_f9f63c92_5923_40a4_94f9_47474a47b1c7	http://who.int/icd#1177_1e4c5207_b1e3_4959_ac0c_d4ff2b8506c1	Second lumbar root	To be retired - Diseases of the nervous system
http://who.int/icd#26378_b047675b_e7d6_403d_8ca9_f59ab5570ff4	http://who.int/icd#297_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Congenital kyphosis	To be retired - Diseases of the musculoskeletal system and connective tissue
http://who.int/icd#5783_5068053d_dbae_4066_9fec_a83d5dd174ab	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Disseminated oligodendroglial-like leptomeningeal neoplasm	to be retired
http://who.int/icd#4560_378b7cb7_5b17_422d_b68b_e793f5e48664	http://who.int/icd#1575_52a94b8b_65cc_439a_b8e5_57058c37b3ab	Headache	to be retired
http://who.int/icd#6555_ec61a7c4_a811_4a6f_9fa7_7d5743205846	http://who.int/icd#473_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	"Child neglect, current caregiver, new disclosure of occurrence"	To be retired - Factors influencing health status and contact with health services
http://who.int/icd#1347_0c8851b7_5d37_4908_bae2_b9688e6877ea	http://who.int/icd#264_6bc3f235_b24a_493e_a8a3_60cb9fb52dbd	Acute urticarial dermatitis	To be retired - Diseases of the skin
