Id	Internal ID	Title	IsInICD10	MigrateContentToParent	Parent	Internal ID Parent
http://id.who.int/icd/entity/1311836421	http://who.int/icd#24574_b047675b_e7d6_403d_8ca9_f59ab5570ff4	Thoracic pain unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/1275704552	http://who.int/icd#26345_b047675b_e7d6_403d_8ca9_f59ab5570ff4	Low back pain unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/1056502370	http://who.int/icd#2136_712a6f06_71f2_48d0_919c_2b3cb8b7172d	"Postinfective and reactive arthropathies, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/288265749	http://who.int/icd#4830_dd0250d2_e8cd_4c48_a93f_7997cc1c8b07	Femoroacetabular impingement unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/421239208	http://who.int/icd#4356_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid vasculitis, rheumatoid factor positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/277066120	http://who.int/icd#4284_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid vasculitis, anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/559223500	http://who.int/icd#4320_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid vasculitis, both rheumatoid factor and anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1073169844	http://who.int/icd#4392_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid vasculitis, serology negative, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/450557641	http://who.int/icd#4428_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid vasculitis, serology not specified, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/799780201	http://who.int/icd#4176_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid lung disease, rheumatoid factor positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/743949569	http://who.int/icd#4104_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid lung disease, anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/483446001	http://who.int/icd#4140_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid lung disease, both rheumatoid factor and anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/805957773	http://who.int/icd#4212_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid lung disease, serology negative, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1091218328	http://who.int/icd#4248_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid lung disease, serololgy not specified, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/621861392	http://who.int/icd#648_8984f767_a0e4_4b83_87af_9c52b2e15291	"Rheumatoid arthritis with splenomegaly and leukopenia, rheumatoid factor positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/429523743	http://who.int/icd#3960_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis with splenomegaly and leukopenia, anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/935288209	http://who.int/icd#3996_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis with splenomegaly and leukopenia, both rheumatoid factor and anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/112837700	http://who.int/icd#4032_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis with splenomegaly and leukopenia, serology negative, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/2008719191	http://who.int/icd#4068_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis with splenomegaly and leukopenia, serology not specified, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1810774776	http://who.int/icd#5268_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis, unspecified, rheumatoid factor positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/403768095	http://who.int/icd#5196_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis, unspecified, anti-citrullinated protein antiobody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/451764717	http://who.int/icd#5232_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis, unspecified, both rheumatoid factor and anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/805527726	http://who.int/icd#5304_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis, unspecified, serology negative, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/8677726	http://who.int/icd#5340_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis, unspecified, serology not specified, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1406408993	http://who.int/icd#4908_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid nodule, rheumatoid factor positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/241163878	http://who.int/icd#4836_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid nodule, anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1054398358	http://who.int/icd#4872_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid nodule, both rheumatoid factor and anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/339138261	http://who.int/icd#4944_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid nodule, serology negative, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/853150401	http://who.int/icd#4980_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid nodule, serology not specified, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/811947940	http://who.int/icd#4728_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid bursitis, rheumatoid factor positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1725659665	http://who.int/icd#4656_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid bursitis, anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1077388805	http://who.int/icd#4692_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid bursitis, both rheumatoid factor and anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/2005375056	http://who.int/icd#4764_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid bursitis, serology negative, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1025818624	http://who.int/icd#4800_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid bursitis, serology not specified, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/232819097	http://who.int/icd#4548_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis without extra-articular involvement, rheumatoid factor positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1349209824	http://who.int/icd#4476_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis without extra-articular involvement, anti-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/2095305358	http://who.int/icd#4512_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis without extra-articular involvement, both rheumatoid factor and anit-citrullinated protein antibody positive, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1550422921	http://who.int/icd#4584_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis without extra-articular involvement, serology negative, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1586884987	http://who.int/icd#4620_599a597b_6a33_44a6_bf97_915e75834e46	"Rheumatoid arthritis without extra-articular involvement, serology not specified, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1965730941	http://who.int/icd#M13.0	"Polyarthritis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1664739246	http://who.int/icd#M13
http://id.who.int/icd/entity/1944020503	http://who.int/icd#M61.9	"Calcification and ossification of muscle, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/898361090	http://who.int/icd#1815_07368d94_d861_421b_b2a0_264c49b96108
http://id.who.int/icd/entity/757594167	http://who.int/icd#180_712a6f06_71f2_48d0_919c_2b3cb8b7172d	"Infective myositis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1813131763	http://who.int/icd#M79.2	"Neuralgia and neuritis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1471564294	http://who.int/icd#M79
http://id.who.int/icd/entity/586639296	http://who.int/icd#2016_712a6f06_71f2_48d0_919c_2b3cb8b7172d	"Infection of bursa, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1864871576	http://who.int/icd#M60.9	"Myositis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1770344316	http://who.int/icd#748_99aed0e6_3707_4241_bb2b_12b1df36e984
http://id.who.int/icd/entity/2113186970	http://who.int/icd#M79.0	"Rheumatism, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1770344316	http://who.int/icd#748_99aed0e6_3707_4241_bb2b_12b1df36e984
http://id.who.int/icd/entity/1954892598	http://who.int/icd#M90.79	Fracture of bone in neoplastic disease C00-D48 : site unspecified	IsInICD10	FALSE		
http://id.who.int/icd/entity/1132821860	http://who.int/icd#M01.19	Tuberculous arthritis A18.0 : site unspecified	IsInICD10	FALSE		
http://id.who.int/icd/entity/553012772	http://who.int/icd#M49.09	Tuberculosis of spine A18.0 : site unspecified	IsInICD10	FALSE		
http://id.who.int/icd/entity/1252741944	http://who.int/icd#M84.9	"Disorder of continuity of bone, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1800702420	http://who.int/icd#M84
http://id.who.int/icd/entity/1640497481	http://who.int/icd#M93.9	"Osteochondropathy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1333744217	http://who.int/icd#M93
http://id.who.int/icd/entity/2100349384	http://who.int/icd#M92.9	"Juvenile osteochondrosis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/708091853	http://who.int/icd#M92
http://id.who.int/icd/entity/1339240520	http://who.int/icd#16395_588c79f3_df65_43e0_903d_add110bf20de	Unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/95146013	http://who.int/icd#M34.9	"Systemic sclerosis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1084365812	http://who.int/icd#M34
http://id.who.int/icd/entity/573204958	http://who.int/icd#M32.9	"Systemic lupus erythematosus, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/749596428	http://who.int/icd#M32.1
http://id.who.int/icd/entity/337877781	http://who.int/icd#7847_1c662c6b_68f9_42a4_b7d3_90798bfc2caa	"Lupus erythematosus, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/857383093	http://who.int/icd#627_99aed0e6_3707_4241_bb2b_12b1df36e984	"Idiopathic inflammatory myopathy, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/991792637	http://who.int/icd#336_712a6f06_71f2_48d0_919c_2b3cb8b7172d	"Juvenile dermatomyositis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/810887051	http://who.int/icd#M33.1	"Dermatomyositis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/739030149	http://who.int/icd#Class_1758
http://id.who.int/icd/entity/1895669600	http://who.int/icd#288_712a6f06_71f2_48d0_919c_2b3cb8b7172d	"Adult dermatomyositis, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1010993336	http://who.int/icd#5368_f9f63c92_5923_40a4_94f9_47474a47b1c7	"Systemic lupus erythematosus with endocarditis, valve unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/598591970	http://who.int/icd#M31.9	"Necrotizing vasculopathy, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1251830801	http://who.int/icd#555_81655b5c_debe_4590_b8ad_ea6448685723
http://id.who.int/icd/entity/155896588	http://who.int/icd#M99.9	"Biomechanical lesion, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1344162278	http://who.int/icd#M99
http://id.who.int/icd/entity/1179236490	http://who.int/icd#M95.9	"Acquired deformity of musculoskeletal system, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1507462233	http://who.int/icd#M95
http://id.who.int/icd/entity/1204689078	http://who.int/icd#M96.9	"Postprocedural musculoskeletal disorder, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/762797224	http://who.int/icd#M96
http://id.who.int/icd/entity/2110078069	http://who.int/icd#R25.1	"Tremor, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/682424259	http://who.int/icd#R25
http://id.who.int/icd/entity/99719518	http://who.int/icd#R27.0	"Ataxia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/961178280	http://who.int/icd#R27
http://id.who.int/icd/entity/515681918	http://who.int/icd#R00.0	"Tachycardia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/449943282	http://who.int/icd#R00
http://id.who.int/icd/entity/2079810536	http://who.int/icd#R00.1	"Bradycardia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/449943282	http://who.int/icd#R00
http://id.who.int/icd/entity/1729080169	http://who.int/icd#R01.1	"Cardiac murmur, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2140822372	http://who.int/icd#R01
http://id.who.int/icd/entity/1334719552	http://who.int/icd#R04.9	"Haemorrhage from respiratory passages, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/496129435	http://who.int/icd#R04
http://id.who.int/icd/entity/579214423	http://who.int/icd#R07.4	"Chest pain, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1765737830	http://who.int/icd#R07
http://id.who.int/icd/entity/277324601	http://who.int/icd#R44.3	"Hallucinations, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1711901760	http://who.int/icd#R44
http://id.who.int/icd/entity/188524755	http://who.int/icd#R45.7	"State of emotional shock and stress, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/54673878	http://who.int/icd#R45
http://id.who.int/icd/entity/1110239801	http://who.int/icd#R41.0	"Disorientation, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/67207871	http://who.int/icd#R41
http://id.who.int/icd/entity/858404455	http://who.int/icd#R65.9	"Systemic Inflammatory Response Syndrome, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/511392651	http://who.int/icd#R57.9	"Shock, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1164022950	http://who.int/icd#R57
http://id.who.int/icd/entity/1275535544	http://who.int/icd#R59.9	"Enlarged lymph nodes, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1564691570	http://who.int/icd#R59
http://id.who.int/icd/entity/355217304	http://who.int/icd#R60.9	"Oedema, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/826220775	http://who.int/icd#R60
http://id.who.int/icd/entity/139675431	http://who.int/icd#R62.9	"Lack of expected normal physiological development, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/551140748	http://who.int/icd#R62
http://id.who.int/icd/entity/620907211	http://who.int/icd#R50.9	"Fever, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/915343154	http://who.int/icd#R50
http://id.who.int/icd/entity/947724916	http://who.int/icd#R52.9	"Pain, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/661232217	http://who.int/icd#R52
http://id.who.int/icd/entity/1163821165	http://who.int/icd#R30.9	"Painful micturition, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/492941605	http://who.int/icd#R30
http://id.who.int/icd/entity/1789687834	http://who.int/icd#15488_b047675b_e7d6_403d_8ca9_f59ab5570ff4	"Azoospermia, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/78752919	http://who.int/icd#R73.9	"Hyperglycaemia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/307705857	http://who.int/icd#R73
http://id.who.int/icd/entity/1815307990	http://who.int/icd#R79.9	"Abnormal finding of blood chemistry, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/221651900	http://who.int/icd#R79
http://id.who.int/icd/entity/582464872	http://who.int/icd#R76.9	"Abnormal immunological finding in serum, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1885288190	http://who.int/icd#R76
http://id.who.int/icd/entity/1045396969	http://who.int/icd#R77.9	"Abnormality of plasma protein, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/353696620	http://who.int/icd#R77
http://id.who.int/icd/entity/790143954	http://who.int/icd#A19.2	"Acute miliary tuberculosis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/861638547	http://who.int/icd#A19
http://id.who.int/icd/entity/998432807	http://who.int/icd#A36.9	"Diphtheria, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/508032285	http://who.int/icd#A36
http://id.who.int/icd/entity/428456882	http://who.int/icd#A39.4	"Meningococcaemia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1664016479	http://who.int/icd#A39
http://id.who.int/icd/entity/1899681998	http://who.int/icd#A42.9	"Actinomycosis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1697630330	http://who.int/icd#A42
http://id.who.int/icd/entity/569703592	http://who.int/icd#A56.2	"Chlamydial infection of genitourinary tract, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/1211522028	http://who.int/icd#B67.4	"Echinococcus granulosus infection, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1456802165	http://who.int/icd#B67
http://id.who.int/icd/entity/1016793877	http://who.int/icd#B67.7	"Echinococcus multilocularis infection, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1456802165	http://who.int/icd#B67
http://id.who.int/icd/entity/706700074	http://who.int/icd#A25.9	"Rat-bite fever, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1026551291	http://who.int/icd#A25
http://id.who.int/icd/entity/2045040683	http://who.int/icd#A28.9	"Zoonotic bacterial disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1369466322	http://who.int/icd#A28
http://id.who.int/icd/entity/1423158232	http://who.int/icd#P35.9	"Congenital viral disease, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1645664101	http://who.int/icd#P35
http://id.who.int/icd/entity/1236058983	http://who.int/icd#P37.9	"Congenital infectious and parasitic disease, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/1431571432	http://who.int/icd#P36.9	"Bacterial sepsis of newborn, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/381388700	http://who.int/icd#P36
http://id.who.int/icd/entity/1778191293	http://who.int/icd#A84.9	"Tick-borne viral encephalitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/609745494	http://who.int/icd#A84
http://id.who.int/icd/entity/1384413949	http://who.int/icd#A83.9	"Mosquito-borne viral encephalitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1471769026	http://who.int/icd#A83
http://id.who.int/icd/entity/1365294971	http://who.int/icd#Class_1301	"Resistance to betalactam antibiotics, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1470627321	http://who.int/icd#U04.9	"Severe acute respiratory syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/652944603	http://who.int/icd#U04
http://id.who.int/icd/entity/929491947	http://who.int/icd#J20.9	"Acute bronchitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/727572936	http://who.int/icd#J20
http://id.who.int/icd/entity/731784044	http://who.int/icd#J21.9	"Acute bronchiolitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1310075986	http://who.int/icd#J21
http://id.who.int/icd/entity/439870983	http://who.int/icd#J12.9	"Viral pneumonia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1024154490	http://who.int/icd#J12
http://id.who.int/icd/entity/558798663	http://who.int/icd#J15.9	"Bacterial pneumonia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1323682030	http://who.int/icd#J15
http://id.who.int/icd/entity/1797166248	http://who.int/icd#4104_98ae51f9_6af8_41ef_b732_06c5fb864693	"Pneumonia (due to)(in) whooping cough, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1924475972	http://who.int/icd#J18.9	"Pneumonia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/577388741	http://who.int/icd#J18
http://id.who.int/icd/entity/144702061	http://who.int/icd#J18.2	"Hypostatic pneumonia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/577388741	http://who.int/icd#J18
http://id.who.int/icd/entity/2083695250	http://who.int/icd#J18.1	"Lobar pneumonia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/577388741	http://who.int/icd#J18
http://id.who.int/icd/entity/427386632	http://who.int/icd#J18.0	"Bronchopneumonia, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/577388741	http://who.int/icd#J18
http://id.who.int/icd/entity/1455260019	http://who.int/icd#J43.9	"Emphysema, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1948124976	http://who.int/icd#J43
http://id.who.int/icd/entity/78336450	http://who.int/icd#J44.99	"Chronic obstructive pulmonary disease, unspecified, FEV1 unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/686679093	http://who.int/icd#J44.19	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified, FEV1 unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/2133371948	http://who.int/icd#J44.09	"Chronic obstructive pulmonary disease with acute lower respiratory infection, FEV1 unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/1242291114	http://who.int/icd#14971_07368d94_d861_421b_b2a0_264c49b96108	"Cystic fibrosis of pancreas, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1583378737	http://who.int/icd#J95.9	"Postprocedural respiratory disorder, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1654881561	http://who.int/icd#J95
http://id.who.int/icd/entity/228313652	http://who.int/icd#J98.9	"Respiratory disorder, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/237827378	http://who.int/icd#J98
http://id.who.int/icd/entity/819139656	http://who.int/icd#J06.9	"Acute upper respiratory infection, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1838010380	http://who.int/icd#J06
http://id.who.int/icd/entity/383061431	http://who.int/icd#J03.9	"Acute tonsillitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/260431605	http://who.int/icd#J03
http://id.who.int/icd/entity/170771766	http://who.int/icd#J02.9	"Acute pharyngitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1791890273	http://who.int/icd#J02
http://id.who.int/icd/entity/195716362	http://who.int/icd#J01.9	"Acute sinusitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/509821856	http://who.int/icd#J01
http://id.who.int/icd/entity/1274233075	http://who.int/icd#J30.4	"Allergic rhinitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2090379743	http://who.int/icd#J30
http://id.who.int/icd/entity/973316197	http://who.int/icd#J32.9	"Chronic sinusitis, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1836987572	http://who.int/icd#J32
http://id.who.int/icd/entity/24826149	http://who.int/icd#J35.9	"Chronic disease of tonsils and adenoids, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/512796448	http://who.int/icd#J35
http://id.who.int/icd/entity/1316594343	http://who.int/icd#J39.9	"Disease of upper respiratory tract, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/391439005	http://who.int/icd#J39
http://id.who.int/icd/entity/1360574746	http://who.int/icd#J39.3	"Upper respiratory tract hypersensitivity reaction, site unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/654010598	http://who.int/icd#J33.9	"Nasal polyp, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/137754914	http://who.int/icd#J33
http://id.who.int/icd/entity/2044840176	http://who.int/icd#J93.9	"Pneumothorax, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1946559257	http://who.int/icd#J93
http://id.who.int/icd/entity/1117305266	http://who.int/icd#J94.9	"Pleural condition, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/132690061	http://who.int/icd#J94
http://id.who.int/icd/entity/194759735	http://who.int/icd#J70.4	"Drug-induced interstitial lung disorders, unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/2145720009	http://who.int/icd#Class_1224	"Acute respiratory failure, Type unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1540279620	http://who.int/icd#Class_1233	"Chronic respiratory failure, Type unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1152374521	http://who.int/icd#Class_1239	"Respiratory failure, unspecified, Type unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/2022609528	http://who.int/icd#F51.9	"Nonorganic sleep disorder, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/2101256670	http://who.int/icd#F51
http://id.who.int/icd/entity/543740667	http://who.int/icd#E66.9	"Obesity, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/149403041	http://who.int/icd#E66
http://id.who.int/icd/entity/661062300	http://who.int/icd#3120_712a6f06_71f2_48d0_919c_2b3cb8b7172d	Obesity due to excess calories with Body-Mass-Index unspecified	NewInICD11	FALSE		
http://id.who.int/icd/entity/302181619	http://who.int/icd#F05.9	"Delirium, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1445196663	http://who.int/icd#F05
http://id.who.int/icd/entity/1240823017	http://who.int/icd#Q90.9	"Down syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1624623908	http://who.int/icd#Q90
http://id.who.int/icd/entity/1294951614	http://who.int/icd#Q91.7	"Patau syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1435958084	http://who.int/icd#15840_b047675b_e7d6_403d_8ca9_f59ab5570ff4
http://id.who.int/icd/entity/1248634837	http://who.int/icd#Q91.3	"Edwards syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1505179968	http://who.int/icd#15851_b047675b_e7d6_403d_8ca9_f59ab5570ff4
http://id.who.int/icd/entity/1853148456	http://who.int/icd#Q96.9	"Turner syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1987089698	http://who.int/icd#Q96
http://id.who.int/icd/entity/1351048766	http://who.int/icd#Q98.4	"Klinefelter syndrome, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/1937385304	http://who.int/icd#15884_b047675b_e7d6_403d_8ca9_f59ab5570ff4
http://id.who.int/icd/entity/148753894	http://who.int/icd#Q84.0	"Congenital alopecia, sporadic or unspecified"	IsInICD10	FALSE		
http://id.who.int/icd/entity/1616902772	http://who.int/icd#3864_890e173e_8bc7_44a1_9345_a738531fdd8e	"Pyruvate dehydrogenase complex deficiency, unspecified"	NewInICD11	FALSE		
http://id.who.int/icd/entity/1835459864	http://who.int/icd#E88.9	"Metabolic disorder, unspecified"	IsInICD10	TRUE	http://id.who.int/icd/entity/393047701	http://who.int/icd#E88
http://id.who.int/icd/entity/1837408405	http://who.int/icd#5588_07368d94_d861_421b_b2a0_264c49b96108	"Progressive familial intrahepatic cholestasis, unspecified"	NewInICD11	FALSE		
